,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__gamma,param_xgbclassifier__learning_rate,param_xgbclassifier__max_depth,param_xgbclassifier__min_child_weight,param_xgbclassifier__n_estimators,param_xgbclassifier__reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
64,0.779888391494751,0.00546031872603548,0.2076865037282308,0.0027506342642158884,0.0,0.1,7,3,100,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.46146373056994816,0.44455445544554456,0.4514870794734276,0.4525017551629735,0.006940368452006474,143
65,0.7404727935791016,0.006291736045757282,0.2087272802988688,0.0014382675344120468,0.0,0.1,7,3,100,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.47104123215145194,0.44872860229350175,0.45128706419029,0.45701896621174787,0.009970101583640534,127
66,1.1844375928243,0.011222480299160736,0.34761373202006024,0.007856645761015921,0.0,0.1,7,3,200,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.48306148055207027,0.46807151979565775,0.47297719462667914,0.4747033983248024,0.006240169082925962,27
67,1.1432634989420574,0.007696814050948534,0.35001619656880695,0.0056855031921912635,0.0,0.1,7,3,200,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.48501960784313725,0.46504117552074925,0.4654107962640494,0.4718238598759787,0.009332022938357557,49
68,0.7788481712341309,0.012242540949948305,0.21475776036580405,0.0031766943391697516,0.0,0.1,7,5,100,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.4654698366488759,0.4485888760521538,0.4492377554330198,0.4544321560446832,0.007809313070638066,132
69,0.7453186511993408,0.006431226197535805,0.197477658589681,0.0007438861488935514,0.0,0.1,7,5,100,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.4677627337201805,0.4476522316243571,0.4528424824890047,0.4560858159445141,0.008524376128266887,129
70,1.1581333478291829,0.00789706829223073,0.3680906295776367,0.00585617641473039,0.0,0.1,7,5,200,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.4847154726446151,0.4672328152539657,0.4685929648241206,0.47351375090756714,0.007940253107594155,34
71,1.0943582852681477,0.032204853770806084,0.3416481018066406,0.011355071278167601,0.0,0.1,7,5,200,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.1, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.4840944881889764,0.4654838709677419,0.4666349659216992,0.47207110835947247,0.008514791122575947,48
72,0.5623314380645752,0.022263587727030958,0.15349149703979492,0.0022447427744672743,0.0,0.2,3,1,100,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.456667210706708,0.43693843594009985,0.4447722058341527,0.44612595082698686,0.00811092298804957,145
73,0.5403022766113281,0.02549869483347453,0.15128644307454428,0.005656587617899538,0.0,0.2,3,1,100,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.45191992123400065,0.4323962516733601,0.44283599276196745,0.44238405522310936,0.00797690850444968,167
74,0.7388580640157064,0.010663302289557659,0.19846820831298828,0.0034464212451261744,0.0,0.2,3,1,200,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.4770962117609764,0.454574951330305,0.4630102040816326,0.46489378905763806,0.009290235451551842,82
75,0.7402859528859457,0.0038769921100164895,0.19736695289611816,0.0037702337265303047,0.0,0.2,3,1,200,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.47782546494992845,0.45444172779136105,0.46350015938795025,0.46525578404307993,0.009626749341375685,77
76,0.5361374219258627,0.018305039664516767,0.14763657251993814,0.003924673773467239,0.0,0.2,3,3,100,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.4533988533988534,0.43933333333333335,0.44349680170575695,0.4454096628126479,0.005899378040046747,149
77,0.5308340390523275,0.009547540811191841,0.14632439613342285,0.0028868817340745156,0.0,0.2,3,3,100,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.4560260586319218,0.43156307589210924,0.44187963726298435,0.4431562572623384,0.01002768501363949,159
78,0.7514972686767578,0.012350743122972239,0.1989291508992513,0.0027161738679526174,0.0,0.2,3,3,200,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.47238580296036925,0.4583941605839416,0.4638372277857256,0.46487239711001216,0.005758772771168021,83
79,0.7472297350565592,0.008139177983780785,0.19554797808329263,0.007020140802431463,0.0,0.2,3,3,200,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.47652395352538596,0.4517077953914038,0.45681381957773515,0.46168185616484164,0.010699961410919745,114
80,0.5324470202128092,0.008736489936631483,0.15566420555114746,0.0027646255287992866,0.0,0.2,3,5,100,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.4540399084069349,0.4338358458961474,0.4455671447196871,0.4444809663409231,0.008283955298761716,154
81,0.5390386581420898,0.0036498577803676284,0.14838536580403647,0.00456245016458492,0.0,0.2,3,5,100,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.45892075838599905,0.43160377358490565,0.4417723604019107,0.44409896412427186,0.011272805871254071,156
82,0.7632299264272054,0.003589399747150797,0.196336030960083,0.003983259569706436,0.0,0.2,3,5,200,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.47555555555555556,0.4571984435797665,0.46290706910246227,0.46522035607926143,0.007670695861553714,78
83,0.7527579466501871,0.00422987039959817,0.19622302055358887,0.004385011207685101,0.0,0.2,3,5,200,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.47812301838934684,0.4570962479608483,0.4611456837402266,0.46545498336347385,0.00910892661423891,74
84,0.6309442520141602,0.007427362591343681,0.1727890968322754,0.004067613967730128,0.0,0.2,5,1,100,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.4653022065877838,0.45641941243304657,0.4608557844690967,0.4608591344966424,0.0036263863018963275,121
85,0.629727284113566,0.00608998846168502,0.17261385917663574,0.0018660299179431045,0.0,0.2,5,1,100,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.47513109804544734,0.4542053034000325,0.4561909338459074,0.4618424450971291,0.009431398091924366,113
86,0.9377862612406412,0.0074063974774830664,0.287070353825887,0.004699524751894864,0.0,0.2,5,1,200,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.48246844319775595,0.4722310377657886,0.4739117011423279,0.47620372736862415,0.004482644729854683,15
87,1.0074653625488281,0.06049761916454781,0.2724740505218506,0.007799757149927195,0.0,0.2,5,1,200,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.48821601373497736,0.46589446589446587,0.4646623642373682,0.47292428128893715,0.010824580962615144,36
88,0.6934749285380045,0.05325508502157973,0.1721226374308268,0.006512224981882097,0.0,0.2,5,3,100,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.4672718585762064,0.45487012987012987,0.4600346839035157,0.46072555744995064,0.005086498364471271,122
89,0.6108661492665609,0.007208909699961307,0.1675116221110026,0.0036767141362571516,0.0,0.2,5,3,100,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.4817150063051702,0.45395166557805355,0.45574085952533677,0.4638025104695202,0.012687091446082346,93
90,0.9405661424001058,0.015544759203164452,0.28708656628926593,0.00829814069790403,0.0,0.2,5,3,200,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.48115851759576456,0.46894360603653695,0.47469135802469137,0.474931160552331,0.004989598850885362,24
91,0.9238255818684896,0.020968311788334477,0.27834026018778485,0.002582987063668619,0.0,0.2,5,3,200,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.4914781530833592,0.4657358369443107,0.46975425330812853,0.4756560811119328,0.011307531078002746,19
92,0.6265931129455566,0.011993341067139287,0.17571020126342773,0.00447055986963681,0.0,0.2,5,5,100,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.4684857188447423,0.45742958886370993,0.4611473065310663,0.4623542047465062,0.004593615498072286,110
93,0.6255041758219401,0.004304744761233901,0.18172407150268555,0.0037947837750328707,0.0,0.2,5,5,100,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.47605500237079185,0.45609478980684953,0.45805934242181234,0.4634030448664846,0.008982163372014455,100
94,0.9487636884053549,0.015603250360001531,0.28602226575215656,0.006545186714287007,0.0,0.2,5,5,200,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.48058630905972244,0.4678753180661578,0.4745920745920746,0.47435123390598494,0.005192034038581124,29
95,0.9231162865956625,0.0055558692020529,0.2799720764160156,0.008706833681264486,0.0,0.2,5,5,200,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.488646967340591,0.4665918923249479,0.47071788413098237,0.4753189145988404,0.00957370337647278,21
96,0.7476186752319336,0.012508136548551823,0.2198206583658854,0.007517351496554571,0.0,0.2,7,1,100,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.47051383399209484,0.45829985537522094,0.4676788229769917,0.46549750411476915,0.005219446483895848,73
97,0.7262086868286133,0.009292008828717058,0.2043022314707438,0.0026936572592334445,0.0,0.2,7,1,100,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.48513302034428796,0.47077610986905144,0.46039525691699607,0.47210146237677847,0.010142539271092122,46
98,1.153250773747762,0.009504309930635509,0.3768432140350342,0.007219629853522903,0.0,0.2,7,1,200,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.48274799753542824,0.46681346335325574,0.47765320227307634,0.4757382210539201,0.00664468257094833,18
99,1.1183350086212158,0.010018228010500476,0.34851781527201336,0.0017484727650473873,0.0,0.2,7,1,200,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.4920315642890299,0.4741256527931635,0.4736268865722732,0.47992803455148886,0.008560909843251877,7
100,0.7350752353668213,0.0061611334385441845,0.20792476336161295,0.0030090577698743243,0.0,0.2,7,3,100,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.47647427854454205,0.4604200323101777,0.4658307210031348,0.46757501061928486,0.006669163627580159,66
101,0.7671848932902018,0.041681017584035,0.20736010869344076,0.0055728317837068116,0.0,0.2,7,3,100,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.4867824182699828,0.46602564102564104,0.4617819275201772,0.471529995605267,0.010923356441938712,52
102,1.1650883356730144,0.010917522318303353,0.3617209593454997,0.015924701585576597,0.0,0.2,7,3,200,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.4839901477832512,0.4718888186986734,0.4759128567045106,0.4772639410621451,0.005031872620896769,14
103,1.0989749431610107,0.020687544627465304,0.3593883514404297,0.007325107480496146,0.0,0.2,7,3,200,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.4969230769230769,0.47271001423825343,0.4724041159962582,0.4806790690525295,0.011486926981208342,4
104,0.7277640501658121,0.013004551352628634,0.21628936131795248,0.0060233124419857365,0.0,0.2,7,5,100,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.4760408483896308,0.45983290488431877,0.4636320976067574,0.466501950293569,0.006921049968554689,69
105,0.7046020825703939,0.009325898118165405,0.19544665018717447,0.003196856333370733,0.0,0.2,7,5,100,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.4824547600314713,0.46923076923076923,0.45904761904761904,0.4702443827699532,0.009582766530412705,62
106,1.1387479305267334,0.002328162035406066,0.3772347768147786,0.0037472497403677517,0.0,0.2,7,5,200,1,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.4856308590748425,0.47114474929044464,0.4777863182167563,0.47818730886068117,0.005920722889073215,12
107,1.0989077885945637,0.008809006634760863,0.37308605511983234,0.010645524957722977,0.0,0.2,7,5,200,10,"{'xgbclassifier__gamma': 0, 'xgbclassifier__learning_rate': 0.2, 'xgbclassifier__max_depth': 7, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.48945409429280395,0.4715809584461073,0.473970473970474,0.4783351755697951,0.007922550569395996,11
108,0.6767751375834147,0.06221004901581101,0.15166052182515463,0.002689489799043631,0.1,0.01,3,1,100,1,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.0,0.0,0.0,0.0,0.0,285
109,0.6829962730407715,0.027626895689843667,0.21053465207417807,0.043214156879946244,0.1,0.01,3,1,100,10,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.0,0.0,0.0,0.0,0.0,285
110,1.0460968812306721,0.0425052267627704,0.20104598999023438,0.004521957095789299,0.1,0.01,3,1,200,1,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.00048449612403100775,0.005310161718561429,0.0,0.001931552614197479,0.0023972113984959686,277
111,0.9806575775146484,0.0010278529024267994,0.197646697362264,0.0025024535613682283,0.1,0.01,3,1,200,10,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.00048449612403100775,0.0,0.0,0.00016149870801033592,0.00022839366317394945,280
112,0.6462106704711914,0.005935935410910602,0.1472769578297933,0.0024716622186735193,0.1,0.01,3,3,100,1,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.0,0.0,0.0,0.0,0.0,285
113,0.6403354008992513,0.0030402687011220433,0.14290563265482584,0.004081559792131763,0.1,0.01,3,3,100,10,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.0,0.0,0.0,0.0,0.0,285
114,0.9898212750752767,0.007993757189636314,0.20632394154866537,0.006822068711889908,0.1,0.01,3,3,200,1,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.011549566891241578,0.0004843787842092516,0.0,0.004011315225150277,0.005334015644124304,273
115,0.9924472173055013,0.005554688794246635,0.20717398325602213,0.012313374923380374,0.1,0.01,3,3,200,10,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.0,0.0,0.0,0.0,0.0,285
116,0.6792405446370443,0.0019876400310488915,0.15282416343688965,0.0033600286508187493,0.1,0.01,3,5,100,1,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.0,0.0,0.0,0.0,0.0,285
117,0.656315008799235,0.007418419382177303,0.14178387324015299,0.006067218155318491,0.1,0.01,3,5,100,10,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.0,0.0,0.0,0.0,0.0,285
118,0.9754822254180908,0.008866129252275482,0.19750006993611655,0.004239133847458491,0.1,0.01,3,5,200,1,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.011549566891241578,0.0004843787842092516,0.0,0.004011315225150277,0.005334015644124304,273
119,0.9634053707122803,0.009849788096339976,0.2005329132080078,0.0014813849811332047,0.1,0.01,3,5,200,10,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__min_child_weight': 5, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.00048449612403100775,0.0,0.0,0.00016149870801033592,0.00022839366317394945,280
120,0.8135089874267578,0.012948362701899929,0.17023428281148276,0.00426734351631561,0.1,0.01,5,1,100,1,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.0,0.0,0.0,0.0,0.0,285
121,0.7981013456980387,0.005655387434536141,0.17339730262756348,0.001290987020569446,0.1,0.01,5,1,100,10,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.0,0.0,0.0,0.0,0.0,285
122,1.3288954099019368,0.002999698138261338,0.30547523498535156,0.027008435069238525,0.1,0.01,5,1,200,1,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.2466091245376079,0.23225005174912028,0.23735810113519093,0.23873909247397304,0.005942844192506633,239
123,1.2492825984954834,0.027956955837100596,0.27074940999348956,0.0036367134664802648,0.1,0.01,5,1,200,10,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 1, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.22593443307579872,0.23034055727554179,0.2268855183877,0.22772016957968014,0.0018931392931839984,249
124,0.7926973501841227,0.024106001829354847,0.1744999090830485,0.0020400120761226216,0.1,0.01,5,3,100,1,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 1}",0.0,0.0,0.0,0.0,0.0,285
125,0.7650314966837565,0.013344553978551645,0.16724268595377603,0.006038271890836393,0.1,0.01,5,3,100,10,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 100, 'xgbclassifier__reg_lambda': 10}",0.0,0.0,0.0,0.0,0.0,285
126,1.264081557591756,0.00803507734523383,0.2936616738637288,0.019890888263041348,0.1,0.01,5,3,200,1,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 1}",0.24743537135822732,0.22852411509004347,0.23854725546842756,0.2381689139722328,0.007725121795201157,241
127,1.2619040807088215,0.04438005822875825,0.27281975746154785,0.006183359537251898,0.1,0.01,5,3,200,10,"{'xgbclassifier__gamma': 0.1, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 5, 'xgbclassifier__min_child_weight': 3, 'xgbclassifier__n_estimators': 200, 'xgbclassifier__reg_lambda': 10}",0.23292505708947478,0.22360764754779716,0.228595178719867,0.22837596111904632,0.003806973636999908,246
